"","WBA.Close","XOM.Close","JNJ.Close","JPM.Close","VZ.Close","UTX.Close","INTC.Close","AXP.Close","MMM.Close","MCD.Close","CSCO.Close","PFE.Close","DWDP.Close","V.Close","CVX.Close","CAT.Close","MRK.Close","MSFT.Close","TRV.Close","NKE.Close","KO.Close","PG.Close","WMT.Close","DIS.Close","UNH.Close","GS.Close","AAPL.Close","HD.Close","BA.Close","IBM.Close"
"159",82.599998,80.089996,135.380005,92.919998,48.09,112.769997,37,87.870003,213.759995,156.679993,32.52,35.549999,69.769997,104.830002,115.190002,123.830002,65.989998,75.160004,120.720001,53.5,46.110001,93.150002,80,98.099998,198.190002,227.529999,158.669998,157.809998,253.080002,144.550003
"160",81.209999,80.220001,135.220001,93.940002,49.34,113.650002,37.23,89,213.559998,157.429993,32.490002,35.450001,70.050003,105.410004,116.339996,124.739998,65.949997,75.440002,120.580002,53.330002,45.98,94.169998,80.050003,98.43,194.649994,228.910004,158.729996,157.660004,252.460007,144.389999
"161",78.839996,80.550003,133.220001,94.599998,49.48,114.099998,37.07,88.43,210.509995,159.880005,32.599998,35.990002,70.410004,104.970001,116.370003,124.849998,65.790001,74.940002,121.910004,53.560001,45.779999,94.400002,80.5,99.209999,195.75,229.789993,156.070007,158.679993,255.460007,145.880005
"162",78.199997,79.889999,131.75,95.029999,48.939999,114.5,37.200001,88.419998,210.440002,159.029999,32.700001,35.970001,70.32,105.309998,116.470001,124.790001,65.599998,74.209999,121.489998,53.189999,45.400002,92.639999,80.010002,98.889999,195.210007,231.289993,153.389999,159.190002,256.040009,145.259995
"163",78.410004,79.919998,131.389999,94.830002,49.900002,115.010002,37.18,88.400002,210.759995,158.910004,33.369999,35.959999,69.959999,105.559998,117.290001,124.43,65.129997,74.410004,122.040001,53.240002,45.490002,92.239998,79.529999,98.599998,193.029999,231.029999,151.889999,159.970001,256.450012,145.130005
"164",78.959999,80.980003,131.169998,94.120003,49.900002,114.290001,37.16,88.209999,210.729996,156.259995,33.720001,35.509998,70.339996,103.019997,117.989998,124.32,65.18,73.260002,122.669998,53.23,45.689999,92.720001,79.150002,99.57,191.75,230.259995,150.550003,161.100006,254.320007,145.869995
"165",79.080002,80.889999,130.940002,93.699997,49.509998,114.720001,37.470001,88.690002,211.029999,153.350006,33.759998,35.299999,69.349998,102.940002,117.519997,124.510002,64.760002,73.260002,122.57,53.700001,45.57,92.650002,79.389999,98.629997,192.699997,229.940002,153.139999,161.259995,253.699997,146.559998
"166",78.150002,81.43,129.75,95.18,49.509998,117.18,37.540001,89.489998,209.479996,154.050003,33.48,35.450001,68.800003,103.889999,117.449997,124.519997,64.57,73.849998,122.589996,52.669998,44.639999,90.870003,79.290001,99.239998,194.490005,234.759995,154.229996,160.919998,255.279999,145.660004
"167",77.519997,82.190002,129.470001,95.379997,49.41,115.839996,37.830002,90.139999,209.550003,157.490005,33.349998,35.599998,69.059998,104.580002,117.620003,125.230003,64.290001,73.870003,122.800003,52.630001,44.91,90.889999,78.949997,98.050003,196.100006,235.470001,153.279999,162.360001,254.270004,145.660004
"168",77.220001,81.980003,130.009995,95.510002,49.490002,116.080002,38.080002,90.459999,209.899994,156.679993,33.630001,35.700001,69.230003,105.239998,117.5,124.709999,64.029999,74.489998,122.519997,51.849998,45.009998,90.980003,78.139999,98.57,195.850006,237.190002,154.119995,163.559998,254.210007,145.080002
"169",76.599998,81.629997,131.220001,96.839996,49.360001,117.580002,39.040001,90.540001,212.759995,156.960007,33.75,36.07,70.419998,105.440002,117.43,124.720001,64.550003,74.610001,123.32,51.869999,44.799999,91.769997,78.449997,99.860001,197.440002,240.649994,153.809998,164.020004,255.990005,146.660004
"170",76.790001,81.760002,132.100006,97.349998,49.849998,117.709999,39.380001,91.43,214.570007,156.860001,33.849998,36.139999,70.360001,105.589996,117.82,125.510002,64.370003,74.260002,123.699997,51.470001,45.189999,92.120003,79.220001,100.790001,198.630005,241.619995,154.479996,165.169998,255.460007,146.779999
"171",75.830002,81.790001,132.889999,96.360001,49.900002,117.629997,39.34,91.010002,216.520004,157.210007,33.439999,35.959999,70.449997,105.309998,117.580002,126.739998,64.599998,74.690002,123.900002,52.080002,45.5,92.419998,79.089996,100.550003,200.479996,240.309998,153.479996,165.289993,255.759995,146.479996
"172",76.949997,82.019997,133.190002,97.089996,49.77,118.169998,39.529999,91.160004,216.369995,158.800003,33.59,36,70.970001,106.239998,118.580002,126.400002,64.599998,75.970001,124.440002,52.18,45.52,92.029999,79.410004,100.110001,197.899994,246.059998,155.389999,166.119995,258.890015,146.720001
"173",73.199997,81.709999,133.220001,96.919998,48.810001,118.230003,39.630001,91.550003,216.520004,159.600006,33.75,36.049999,71.220001,106.730003,117.029999,126.93,64.550003,76,125.07,52.419998,45.490002,92.330002,79,100.07,198.059998,246.020004,155.300003,165.850006,258.579987,146.479996
"174",70.870003,82.029999,133.449997,96.410004,49.049999,118.629997,39.860001,91.690002,216.679993,160.119995,33.759998,36.139999,71.68,107.010002,117.709999,126.879997,64.330002,76.290001,124.949997,51.52,45.41,92.120003,80.529999,99.57,196.300003,242.800003,155.839996,165.710007,258.390015,147.389999
"175",69.849998,82.260002,133.899994,97.129997,49.139999,118.120003,39.650002,91.889999,216.75,160.580002,33.549999,36.400002,71.57,107.309998,118.800003,128.190002,64.459999,76.290001,125.940002,51.529999,45.869999,91.620003,84.129997,99.580002,194.679993,242.600006,155.899994,165.160004,260.929993,148.5
"176",68.919998,82.599998,136.649994,96.839996,48.860001,117.75,39.299999,91.959999,216.509995,163.149994,33.59,36.450001,71.620003,108.440002,119.330002,128.600006,63.779999,76.419998,125.610001,51.029999,46.099998,91.459999,85.730003,98.550003,195.259995,242.399994,156.550003,165.25,261.440002,147.619995
"177",69,82.43,136.830002,95.989998,48.349998,118.82,39.189999,91.610001,217.589996,163.910004,33.259998,36.349998,71.400002,108.110001,119.139999,129.990005,63.830002,77.120003,125.949997,50.830002,46.110001,92.150002,86.099998,96.93,192.919998,239.800003,156,164.589996,261.910004,147.029999
"178",67.559998,82.410004,136.429993,95.860001,47.860001,118.720001,39.669998,92.860001,217.720001,165.369995,33.470001,36.34,71.43,108.660004,119.160004,130.710007,63.389999,77.489998,126.669998,50.98,46.18,93.040001,86.620003,97.379997,192.520004,238.529999,156.990005,164.470001,260.73999,147.100006
"179",67.309998,82.809998,136.119995,97.839996,48.09,119.010002,39.759998,91.959999,218.720001,165.009995,33.540001,35.98,70.93,108.300003,120.129997,131.470001,63.34,77.650002,128.820007,51.369999,46.619999,93.139999,85.739998,98.129997,193.199997,242.410004,159.880005,164.220001,259.75,146.830002
"180",67.400002,82.959999,140.789993,97.620003,48.400002,119.360001,39.790001,91.690002,217.75,165.399994,33.599998,36.200001,70.879997,107.540001,120.220001,130.539993,63.220001,77.589996,128.649994,52,46.52,92.800003,85.980003,98.360001,203.889999,236.089996,160.470001,163.350006,258.619995,146.539993
"181",67.739998,82.760002,140.679993,97.989998,48.650002,119.18,40.25,92.080002,218.270004,165.770004,33.549999,35.830002,70.779999,107.800003,118.150002,131.289993,63.509998,77.610001,130.020004,52.299999,46.400002,92.769997,86.220001,98.25,205.229996,242.029999,159.759995,163.449997,260.040009,159.529999
"182",67.199997,82.739998,142.039993,98.110001,49.209999,119.489998,40.09,91.900002,219.240005,166.5,33.75,36.240002,70.889999,107.019997,118.199997,131.550003,63.75,77.910004,133.169998,52.689999,46.59,91.589996,86.400002,99.010002,203.25,239.990005,155.979996,163.240005,259.040009,160.899994
"183",68.059998,83.110001,142.399994,99.510002,49.529999,120.93,40.43,92.089996,221.320007,166.300003,34.25,36.419998,71.18,107.550003,118.639999,131.360001,63.880001,78.809998,133.320007,53.060001,46.380001,88.25,87.440002,99.400002,207.490005,244.729996,156.25,163.429993,264.75,162.070007
"184",67.510002,83.239998,143.619995,99.339996,48.990002,120.889999,40.830002,92.379997,221.550003,163.339996,34.349998,36.400002,71.550003,107.529999,118.93,131.679993,63.400002,78.830002,134.449997,53.66,46.32,87.300003,88.650002,98.699997,207.009995,242.130005,156.169998,164.740005,262.320007,159.550003
"185",67.290001,83.470001,141.639999,100.919998,48.939999,119.739998,40.950001,93.860001,234.649994,163.880005,34.580002,36.27,71.860001,108.410004,119.230003,138.240005,63.110001,78.860001,133.190002,53.419998,46.18,86.980003,87.980003,98.290001,208.149994,244.839996,157.100006,166.029999,266,155.880005
"186",69.360001,83.169998,142.360001,101.019997,48.639999,118.989998,40.779999,93.529999,237.679993,163.580002,34.299999,36.16,71.089996,109.489998,118.440002,136.839996,62.450001,78.629997,131.779999,54.939999,46.049999,86.860001,88.480003,97.800003,207.559998,241.710007,156.410004,166.070007,258.420013,153.5
"187",67.110001,83.470001,141.809998,101.739998,48.889999,119.93,41.349998,95.690002,232.940002,164.009995,34.27,35.740002,73.050003,109.800003,118.440002,136.940002,61.990002,78.760002,131.940002,56.810001,46.23,87.5,88.620003,98.559998,209.149994,241.720001,157.410004,167.649994,259.269989,153.600006
"188",64.480003,83.709999,141.779999,101.769997,48.869999,119.07,44.400002,95.790001,234.740005,165.389999,34.43,35.599998,72.540001,109.709999,113.540001,137.809998,58.240002,83.809998,131.059998,55.959999,46.07,87.040001,88.169998,98.309998,212.600006,241.710007,163.050003,167.339996,256.459991,153.679993
"189",66.260002,83.540001,140,101.410004,47.830002,119.830002,44.369999,95.07,231.020004,166.229996,34.040001,35.150002,71.68,110.040001,114.389999,136.490005,54.709999,83.889999,132.619995,55.27,45.860001,86.269997,86.949997,98.040001,209.389999,240.889999,166.720001,165.309998,259.25,154.360001
"190",66.269997,83.349998,139.410004,100.610001,47.869999,119.760002,45.490002,95.519997,230.190002,166.910004,34.150002,35.060001,72.309998,109.980003,115.889999,135.800003,55.09,83.18,132.449997,54.990002,45.98,86.339996,87.309998,97.809998,210.220001,242.479996,169.039993,165.779999,257.980011,154.059998
"191",67.010002,83.870003,139.979996,100.919998,47.830002,120.120003,46.709999,95.790001,230.179993,166.369995,34.619999,35.259998,73.32,111.07,115.900002,136.289993,55.34,83.18,133.470001,55.07,45.799999,86.889999,87.940002,99.029999,209.529999,244.259995,166.889999,165.380005,258.5,154.029999
"192",66.779999,83.529999,139.929993,101.589996,47.459999,121.459999,47.099998,95.980003,232.229996,168.100006,34.209999,35.459999,72.040001,110.980003,115.330002,136.470001,55.369999,84.050003,134.690002,55.119999,45.880001,86.510002,88.800003,98.349998,211.100006,246.880005,168.110001,162.710007,262.630005,153.350006
"193",66.870003,83.18,140.080002,101.410004,47.419998,121.07,46.34,96.43,232.220001,168.649994,34.470001,35.549999,71.160004,111.360001,114.989998,136.630005,56.060001,84.139999,133.320007,55.709999,45.970001,86.580002,89.68,98.639999,212.869995,244.399994,172.5,164.389999,261.75,151.580002
"194",65.940002,83.75,139.759995,100.779999,45.529999,120.389999,46.700001,96.290001,230.309998,170.070007,34.41,35.32,70.239998,111.919998,117.040001,137.710007,55.880001,84.470001,133.440002,56.040001,45.470001,86.050003,88.699997,100.639999,212.119995,243.490005,174.25,164.220001,264.070007,150.839996
"195",67.919998,83.580002,139.770004,98.75,45.57,120.75,46.779999,95.370003,230.050003,170.770004,34.400002,35.360001,71.139999,112.089996,117.239998,138.809998,55.59,84.269997,133.720001,55.150002,45.939999,86.980003,88.949997,101.610001,212.699997,239.809998,174.809998,163.660004,266.130005,151.350006
"196",68.900002,83.470001,141.320007,97.639999,45.459999,120.279999,46.700001,95.129997,229.830002,170.100006,34.5,35.34,70.809998,112.470001,116.669998,137.289993,56.580002,84.559998,133.520004,55.759998,46.18,87.580002,90.260002,101.18,210.770004,241.25,176.240005,164.050003,265.570007,151.570007
"197",69.540001,83.970001,140.350006,97.629997,45.07,118.370003,46.299999,93.75,228.389999,167,34.049999,35.200001,70.230003,112.139999,117.239998,135.339996,56.209999,84.089996,134.529999,56.130001,46.23,87.779999,90.300003,102.68,211.559998,240.789993,175.880005,163.270004,262.700012,150.300003
"198",70.989998,82.940002,139.559998,97.510002,44.880001,118.110001,45.580002,93.519997,227.449997,165.589996,33.990002,35.18,69.970001,111.879997,117.18,136.479996,55.48,83.870003,135.539993,56.09,46.540001,88.160004,90.919998,104.779999,211.070007,240.149994,174.669998,164.110001,260.850006,149.160004
"199",70.370003,82.889999,139.759995,97.860001,44.75,117.07,45.75,93.900002,228.220001,167.369995,33.950001,35.299999,70.459999,111.400002,117.230003,136.529999,55.099998,83.93,133.320007,55.91,46.720001,89,90.989998,104.739998,212.660004,240.270004,173.970001,165.350006,262.420013,148.399994
"200",70.589996,82.239998,139.490005,97.269997,44.220001,118.800003,45.860001,93.760002,229.330002,168.110001,34.040001,35.380001,68.57,111.980003,116.919998,137.539993,54.990002,84.050003,133.860001,55.98,47.43,88.870003,91.089996,103.169998,211.710007,237.240005,171.339996,168.059998,261.76001,148.889999
"201",70.199997,81.209999,139.100006,98.190002,44.110001,117.57,45.459999,93.260002,227.399994,167.320007,34.110001,35.360001,68.970001,110.25,116.449997,134.100006,54.799999,82.980003,133.710007,56.630001,46.810001,88.230003,89.830002,103.690002,209.860001,237.610001,169.080002,165.470001,262.859985,147.100006
"202",71.300003,80.559998,138.869995,98.470001,44.77,117.889999,45.650002,93.559998,229.419998,168.089996,35.880001,35.560001,70.68,111.019997,114.57,136.360001,55.169998,83.199997,130.809998,57.23,46.549999,89.25,99.620003,103.599998,211.130005,239.369995,171.100006,167.5,263.700012,149.119995
"203",71.25,80.239998,138,98.139999,45.419998,116.529999,44.630001,93.690002,229.360001,166.720001,35.900002,35.369999,70.739998,109.82,114.709999,136.130005,55.200001,82.400002,129.919998,59.189999,45.709999,88.43,97.470001,103.440002,209.899994,238.020004,170.149994,167.740005,262.26001,148.970001
"204",70.779999,80.550003,137.929993,99.010002,46.200001,116.379997,44.619999,93.949997,231.490005,166.929993,36.5,35.349998,70.849998,109.949997,114.720001,136.910004,54.099998,82.529999,129.770004,59.25,45.459999,88.269997,97.480003,102.75,210.25,238.130005,169.979996,170.449997,264.630005,150.509995
"205",71.160004,80.870003,138.339996,98.93,46.18,117.040001,44.939999,94.410004,234.089996,168.300003,36.650002,35.540001,71.260002,111.449997,115.169998,137.600006,54.27,83.720001,130.630005,59.389999,45.779999,88.720001,96.519997,103,212.600006,238.020004,173.139999,172.860001,266.98999,151.949997
"206",71.330002,81.099998,137.289993,98.639999,47.099998,116.730003,44.650002,93.82,231.580002,169.050003,36.450001,35.43,70.599998,110.82,115.910004,138.009995,54.369999,83.110001,130.009995,59.07,45.84,88.330002,96.410004,102.739998,211.220001,236.429993,174.960007,172.059998,265.149994,151.770004
"207",70.279999,81.419998,138.009995,98.32,47.009998,116.910004,44.75,93.480003,231.380005,169.110001,36.490002,35.490002,71.160004,111.970001,116.510002,137.389999,54.349998,83.260002,129.830002,59.32,45.880001,88.449997,96.620003,102.639999,212.509995,235.949997,174.970001,172.330002,265.880005,151.839996
"208",69.389999,81.110001,138.100006,97.93,47.66,117.120003,44.490002,93.470001,234,168.960007,36.869999,35.490002,70.129997,112.379997,115.589996,137.190002,54.549999,83.870003,130.479996,59.630001,45.900002,88.959999,96.620003,102.790001,212.399994,235.110001,174.089996,174.160004,265.579987,151.979996
"209",72.239998,81.669998,140.020004,101.360001,48.82,117.709999,44.73,95.279999,235.630005,171.339996,37.73,35.849998,71.089996,113.360001,116.449997,138.990005,54.93,84.879997,133.009995,59.580002,45.830002,89.400002,96.769997,103.410004,216.139999,239.410004,173.070007,176.570007,267.98999,152.470001
"210",71.919998,82.269997,139.809998,103.730003,49.900002,118.160004,43.950001,96.599998,238.009995,170.429993,37.48,36.209999,71.779999,109.860001,117.18,138.059998,55.360001,83.339996,134.529999,60.360001,45.5,89.379997,97.559998,105.239998,222.880005,241.360001,169.479996,177.25,269.299988,153.550003
"211",72.760002,83.290001,139.330002,104.519997,50.889999,121.449997,44.84,97.709999,243.139999,171.970001,37.299999,36.259998,71.959999,112.589996,118.989998,141.149994,55.27,84.169998,135.570007,60.419998,45.77,89.989998,97.230003,104.82,228.169998,247.639999,171.850006,179.820007,276.799988,153.970001
"212",71.449997,83.459999,139.979996,104.790001,51.25,120.120003,44.68,97.860001,241.149994,172.869995,37.599998,36.349998,71.010002,110.730003,119.510002,141.520004,55.869999,84.260002,136.210007,59.880001,45.970001,90.360001,97.349998,105.25,226.779999,248.949997,171.050003,180.419998,271.380005,154.759995
"213",71.57,83.57,139.009995,106.949997,51.720001,120.040001,44.490002,98.589996,239.259995,170.649994,37.720001,36.060001,72.129997,107.43,120.839996,141.5,56.220001,81.080002,136.360001,60.099998,46.23,91.410004,97.010002,110.220001,221.419998,250.649994,169.800003,184.899994,277.970001,156.460007
"214",70.18,82.889999,139.669998,105.720001,50.919998,120.290001,43.439999,98.709999,238.259995,172.990005,37.310001,35.630001,71.540001,108.580002,120.389999,140.139999,55.77,81.589996,135.320007,60.419998,46.259998,91.400002,97.830002,107.220001,220.089996,248.330002,169.639999,182.850006,275.540009,155.350006
"215",71.050003,82.279999,141.059998,104.93,50.68,121.199997,43.450001,98.209999,238.669998,173.479996,37.41,35.560001,71.080002,109.739998,119.610001,140.339996,54.349998,82.779999,135.360001,59.720001,46.450001,91.25,97.279999,105.459999,219.940002,245.949997,169.009995,180.800003,278.269989,154.100006
"216",69.610001,82.550003,140.009995,104.620003,50.419998,122.400002,43.080002,98.580002,240.300003,172.910004,37.400002,35.5,71.370003,111.400002,119.629997,142.889999,54.77,82.489998,134.210007,60.599998,45.779999,90.099998,96.779999,105.260002,220.149994,248.559998,169.320007,182,281.970001,153.570007
"217",71.550003,82.660004,140.589996,105.93,51.09,122.809998,43.349998,98.550003,238.130005,173.149994,37.610001,35.740002,70.730003,112.599998,119.919998,143.860001,55.57,84.160004,133.75,61.299999,45.310001,90.370003,96.550003,104.230003,223.910004,250.350006,169.369995,183.410004,285.899994,154.809998
"218",71.879997,83.029999,141.139999,105.620003,51.84,123.300003,43.66,99,239.300003,173.25,37.959999,36.209999,70.809998,112.370003,120.419998,143.770004,56.34,85.230003,133.160004,61.91,45.330002,90.230003,96.93,106.830002,222.770004,250.130005,172.669998,182.25,283.160004,155.410004
"219",72.010002,82.760002,142.600006,106.849998,53.189999,123.480003,43.330002,99.370003,236.580002,172.229996,37.91,36.580002,70.790001,113.459999,119.68,143.419998,57.07,85.580002,134.350006,62.169998,45.290001,89.849998,96.699997,107.43,222.490005,257.679993,171.699997,181.800003,289.940002,156.740005
"220",71.720001,83.120003,142.889999,105.510002,52.889999,124.300003,43.34,97.779999,239.110001,173.550003,38.150002,36.639999,70.559998,113.309998,119.93,148.570007,56.91,85.349998,133.559998,64.300003,45.900002,90.879997,97.760002,107.610001,224.350006,255.559998,172.270004,183.029999,291.839996,153.910004
"221",70.360001,82.900002,141.649994,104.660004,52.34,123.760002,43.259998,97.150002,238.080002,173.139999,37.900002,36.459999,70.32,112.919998,119.529999,146.279999,56.009998,84.690002,132.580002,64.529999,46.029999,91,97.129997,110.57,221.25,255.479996,172.220001,182.130005,293.880005,154
"222",71.940002,83.029999,142.460007,106.139999,52.669998,126.169998,44.560001,98.519997,238,174.059998,38.189999,37.200001,70,113.82,119.730003,146.690002,56.240002,86.849998,134.889999,64.790001,46.189999,91.889999,97.110001,111.269997,221.820007,257.170013,173.970001,182.580002,293.940002,152.5
"223",72.550003,82.940002,141.800003,106.959999,53.25,126.709999,46.259998,99.68,238.419998,174.199997,38.48,37.130001,71.389999,113.550003,119.699997,149.770004,56.220001,86.379997,135.210007,64.809998,45.93,91.879997,97.900002,111.029999,222.669998,260.019989,176.419998,184.729996,296.140015,153.330002
"224",72.190002,82.440002,141.779999,106.510002,52.830002,126.779999,47.040001,99.150002,238.389999,173.389999,38.299999,36.939999,71.419998,112.139999,119.839996,150.910004,56.23,85.830002,135.539993,64.239998,46.130001,91.68,98.800003,111.809998,222.039993,256.480011,174.539993,185.979996,297.25,153.229996
"225",72.720001,82.870003,141.160004,106.139999,52.77,127,47.560001,98.510002,236.919998,172.169998,38.740002,36.459999,71.269997,112.120003,120.889999,152.520004,56.110001,85.519997,135.259995,63.59,46.080002,91.529999,98.75,109.690002,222.380005,255.179993,174.350006,187.309998,297.899994,152.949997
"226",73.25,83.849998,141.059998,107.830002,53.009998,127.309998,46.759998,98.5,234.779999,171.850006,38.529999,36.240002,71.639999,112.410004,124.82,154.639999,56.599998,85.5,134.440002,64.769997,45.599998,91.669998,98.059998,109.57,221.690002,261.01001,175.009995,188.080002,295.029999,151.5
"227",72.709999,83.970001,140.119995,107.449997,53.189999,127.230003,46.700001,98.739998,234.729996,171.419998,38.549999,36.139999,72.110001,112.690002,124.980003,155.75,56.360001,85.510002,134.389999,63.290001,45.59,92.129997,98.209999,108.669998,220,258.970001,175.009995,188.130005,295.100006,152.5
"228",73.300003,83.980003,140.089996,107.019997,53.220001,127.139999,46.080002,98.57,235.449997,171.289993,38.48,36.209999,71.440002,112.989998,125.980003,156.440002,56.34,85.400002,134.779999,63.650002,45.810001,92.480003,99.160004,108.120003,219.600006,257.720001,170.570007,190.360001,295.359985,152.830002
"229",72.860001,83.900002,140.570007,107.220001,53.279999,127.580002,46.110001,99.129997,236.199997,172.669998,38.560001,36.330002,71.440002,114.019997,125.550003,157.520004,56.34,85.709999,134.770004,62.950001,45.93,92.099998,99.260002,107.639999,220.419998,255.949997,170.600006,190.190002,295.619995,153.130005
"230",72.940002,84.019997,140.559998,107.790001,53.43,128.119995,46.220001,99.699997,235.720001,173.100006,38.59,36.369999,71.510002,114.349998,125.580002,158.419998,56.599998,85.720001,135.660004,62.950001,45.720001,92.07,99.400002,107.769997,222.770004,256.5,171.080002,189.779999,296.350006,154.039993
"231",72.620003,83.639999,139.720001,106.940002,52.93,127.57,46.16,99.309998,235.369995,172.119995,38.299999,36.220001,71.220001,114.019997,125.190002,157.580002,56.27,85.540001,135.639999,62.549999,45.880001,91.879997,98.75,107.510002,220.460007,254.759995,169.229996,189.529999,294.910004,153.419998
"232",74.949997,85.029999,139.229996,107.949997,53.529999,128.160004,46.849998,98.940002,235.639999,173.220001,38.860001,36.439999,71.900002,114.510002,127.580002,157.039993,56.220001,85.949997,131.979996,63.490002,45.540001,90.650002,98.589996,111.800003,221.160004,255.669998,172.259995,188.029999,296.839996,154.25
"233",75.510002,86.699997,140.559998,108.059998,52.43,130.039993,45.259998,99.550003,235.630005,172.490005,39.169998,36.709999,73.050003,115.650002,128.509995,157.279999,56.139999,86.349998,132.399994,63.48,45.439999,90.540001,99.449997,112.279999,223.479996,253.289993,172.229996,189.009995,297.799988,158.490005
"234",71.599998,86.82,140.550003,109.040001,52.599998,130.449997,44.43,100.849998,238.710007,173.699997,38.990002,36.790001,74.449997,116.080002,128.110001,159.440002,57.049999,87.110001,132.399994,63.439999,46.080002,91.18,99.540001,112.230003,224.449997,256.829987,173.029999,190.509995,296.670013,161.699997
"235",72.919998,86.75,141.710007,108.339996,52.48,131.570007,44.740002,101.080002,240.570007,174.050003,39.529999,36.860001,75.419998,118.860001,127.900002,161.960007,56.990002,88.190002,132.160004,63.98,46.07,91.239998,100.129997,111.620003,228.729996,255.520004,175,192.5,308.839996,162.490005
"236",73.849998,87.139999,141.889999,108.5,52.389999,132.820007,44.740002,100.150002,239.789993,173.929993,39.939999,36.450001,75.160004,119.339996,128.529999,166.029999,56.66,88.279999,131.449997,64.550003,46,91.720001,101.610001,110.019997,224.759995,251.809998,174.350006,192.039993,310.149994,163.470001
"237",73.419998,86.769997,144.139999,109.050003,51.610001,134.270004,43.619999,100.519997,241.279999,173.539993,39.689999,36.41,75.339996,119.110001,127.839996,166.429993,56.799999,88.220001,132.470001,64.089996,46.23,91.050003,100.389999,109.940002,225.880005,253.940002,174.330002,193.100006,318.429993,163.830002
"238",74.080002,86.080002,143.970001,110.25,51.689999,134.899994,42.5,101.220001,241.139999,173.509995,39.91,36.470001,74.199997,118.980003,128.660004,165.869995,57.299999,87.82,132.110001,64.220001,46.07,90.470001,99.669998,109.470001,224.199997,254.330002,174.289993,191.800003,320.26001,164.179993
"239",75.379997,86.93,144.789993,110.839996,52.110001,134.990005,43.41,100.730003,242.309998,173.389999,40.099998,36.560001,75.220001,119.839996,132.570007,169.199997,57.599998,88.080002,132.339996,64.290001,46.040001,90.150002,100.019997,110.989998,225.389999,255.130005,175.279999,194.679993,328.119995,164.199997
"240",76.07,87.519997,145.759995,112.669998,51.860001,136.580002,43.240002,100.970001,244.470001,173.570007,40.869999,36.540001,75.410004,120.089996,133.600006,170.300003,58.66,89.599998,134.729996,64.669998,46.150002,89.610001,100.870003,112.470001,228.639999,257.029999,177.089996,196.419998,336.209991,163.139999
"241",76.029999,86.970001,146.860001,112.269997,51.66,133.970001,43.139999,100.339996,244.740005,173.679993,40.540001,36.599998,74.949997,120.389999,132.009995,169.309998,62.07,88.349998,135.520004,63.419998,46.529999,90.220001,100.690002,110.690002,232.899994,258.459991,176.190002,196.309998,335.160004,163.850006
"242",75.779999,88,146.979996,112.989998,51.720001,134.419998,44.389999,100.760002,248.110001,174.979996,41.200001,37.18,75.769997,121.980003,132.360001,168.5,62.029999,90.139999,136.860001,63.810001,46.82,91.199997,102.699997,111.970001,238.429993,253.649994,179.100006,199.820007,351.01001,168.649994
"243",76,87.43,146.919998,113.260002,51.549999,134.610001,44.48,99.860001,245.910004,174.570007,41.299999,36.990002,76.029999,123.110001,131.589996,168.830002,61.130001,90.099998,137.339996,64.110001,46.880001,90.18,104.300003,110.419998,243.160004,250.970001,179.259995,198.330002,340.160004,169.119995
"244",76.470001,87.150002,147.360001,113.010002,51.91,135.899994,44.82,98.029999,248.179993,176.119995,41.290001,36.939999,76.010002,122.699997,131.300003,170.410004,61.279999,90,137.850006,67.209999,47.16,91.07,104.589996,110.589996,243.350006,256.119995,178.460007,201.330002,337.730011,162.369995
"245",77.400002,88.25,148.139999,114.330002,53.459999,135.210007,45.75,98.32,247.300003,176.210007,41.66,36.93,76.18,124.330002,132.559998,170.889999,61.25,91.610001,139.350006,66.389999,47.380001,91.889999,105.449997,111.099998,243.559998,261.519989,177,204.460007,338,162.600006
"246",77.019997,88.300003,141.830002,114.209999,53.23,136.029999,46.060001,97.980003,246.309998,176.809998,42.099998,36.82,76.139999,124.650002,131.020004,169.429993,61.700001,91.900002,146.259995,67.139999,47.450001,89.050003,105.900002,110.410004,245.210007,260.089996,177.039993,204.899994,335.589996,166.25
"247",77.330002,88.529999,142.070007,115.669998,54.220001,135.679993,45.509998,99.300003,247.690002,176.119995,42.169998,36.93,76.010002,124.550003,131.389999,168.339996,61.18,91.82,147.619995,68,47.830002,88.309998,105.790001,110.5,244.850006,265.679993,174.220001,206.220001,334.690002,165.369995
"248",78.269997,88.370003,144.399994,115.699997,54.290001,137.75,45.299999,99.690002,252.360001,175.660004,41.900002,37.23,76.650002,125.220001,130.649994,169.369995,61.299999,92.330002,148.470001,67.709999,47.84,88.339996,106.599998,110.550003,245.179993,269.029999,171.110001,205.369995,343.109985,165.470001
"249",79.150002,89,145.330002,116.32,54.720001,137.979996,50.080002,99.629997,258.630005,178.360001,42.560001,39.009998,77.019997,126.32,131.190002,167.059998,62.040001,94.059998,149.419998,68.040001,48.529999,87.730003,108.389999,112.190002,248.470001,268.140015,171.509995,207.229996,343.220001,167.339996
"250",80.269997,88.010002,143.679993,116.199997,54.130001,136.669998,49.98,99.410004,256.01001,177.770004,42.849998,39.02,75.870003,124.839996,128.479996,162.580002,61.630001,93.919998,148.960007,67.580002,47.700001,86.860001,109.550003,111.540001,247.410004,272.480011,167.960007,204.919998,340.820007,166.800003
